Trip id,Request id,Pickup point,Driver id,Status,Request Hour,Request timestamp,Drop timestamp,Trip Duration (mins),Is Completed,Time Slot,DAY
3898,2782,City,256,Cancelled,4,13-07-2016 04:50,,,0,Early Morning,Wednesday
3899,4202,City,256,Cancelled,5,14-07-2016 05:37,,,0,Early Morning,Thursday
3900,4253,City,256,Cancelled,6,14-07-2016 06:02,,,0,Morning,Thursday
3901,4669,City,256,Cancelled,12,14-07-2016 12:34,,,0,Afternoon,Thursday
3902,5694,City,256,Cancelled,7,15-07-2016 07:31,,,0,Morning,Friday
3903,5707,City,256,Cancelled,7,15-07-2016 07:32,,,0,Morning,Friday
3904,5795,City,256,Cancelled,8,15-07-2016 08:41,,,0,Morning,Friday
3905,4203,City,257,Cancelled,5,14-07-2016 05:36,,,0,Early Morning,Thursday
3906,5928,City,257,Cancelled,10,15-07-2016 10:07,,,0,Morning,Friday
3907,471,City,258,Cancelled,9,11-07-2016 09:22,,,0,Morning,Monday
3908,4505,City,258,Cancelled,9,14-07-2016 09:09,,,0,Morning,Thursday
3909,5876,City,258,Cancelled,9,15-07-2016 09:27,,,0,Morning,Friday
3910,332,City,259,Cancelled,7,11-07-2016 07:40,,,0,Morning,Monday
3911,1734,City,259,Cancelled,8,12-07-2016 08:25,,,0,Morning,Tuesday
3912,3202,City,259,Cancelled,9,13-07-2016 09:41,,,0,Morning,Wednesday
3913,4232,City,259,Cancelled,5,14-07-2016 05:55,,,0,Early Morning,Thursday
3914,6608,Airport,259,Cancelled,21,15-07-2016 21:46,,,0,Night,Friday
3915,1703,City,260,Cancelled,8,12-07-2016 08:05,,,0,Morning,Tuesday
3916,3001,City,260,Cancelled,7,13-07-2016 07:15,,,0,Morning,Wednesday
3917,3149,City,260,Cancelled,8,13-07-2016 08:55,,,0,Morning,Wednesday
3918,4496,City,260,Cancelled,9,14-07-2016 09:02,,,0,Morning,Thursday
3919,1591,City,261,Cancelled,6,12-07-2016 06:28,,,0,Morning,Tuesday
3920,1876,City,261,Cancelled,10,12-07-2016 10:01,,,0,Morning,Tuesday
3921,4169,City,261,Cancelled,5,14-07-2016 05:12,,,0,Early Morning,Thursday
3922,4512,City,261,Cancelled,9,14-07-2016 09:15,,,0,Morning,Thursday
3923,2895,City,262,Cancelled,6,13-07-2016 06:02,,,0,Morning,Wednesday
3924,4330,City,262,Cancelled,7,14-07-2016 07:13,,,0,Morning,Thursday
3925,4801,City,262,Cancelled,16,14-07-2016 16:59,,,0,Afternoon,Thursday
3926,5787,City,262,Cancelled,8,15-07-2016 08:30,,,0,Morning,Friday
3927,743,City,263,Cancelled,15,11-07-2016 15:37,,,0,Afternoon,Monday
3928,3704,Airport,263,Cancelled,19,13-07-2016 19:47,,,0,Evening,Wednesday
3929,485,City,264,Cancelled,9,11-07-2016 09:33,,,0,Morning,Monday
3930,647,City,264,Cancelled,12,11-07-2016 12:37,,,0,Afternoon,Monday
3931,1858,City,264,Cancelled,9,12-07-2016 09:54,,,0,Morning,Tuesday
3932,4755,City,264,Cancelled,15,14-07-2016 15:17,,,0,Afternoon,Thursday
3933,5769,City,264,Cancelled,8,15-07-2016 08:21,,,0,Morning,Friday
3934,2988,City,265,Cancelled,7,13-07-2016 07:09,,,0,Morning,Wednesday
3935,553,City,266,Cancelled,10,11-07-2016 10:09,,,0,Morning,Monday
3936,676,City,266,Cancelled,13,11-07-2016 13:23,,,0,Afternoon,Monday
3937,1516,City,266,Cancelled,5,12-07-2016 05:44,,,0,Early Morning,Tuesday
3938,1763,City,266,Cancelled,8,12-07-2016 08:51,,,0,Morning,Tuesday
3939,4144,City,266,Cancelled,4,14-07-2016 04:50,,,0,Early Morning,Thursday
3940,6541,Airport,266,Cancelled,20,15-07-2016 20:54,,,0,Night,Friday
3941,147,City,267,Cancelled,5,11-07-2016 05:26,,,0,Early Morning,Monday
3942,2881,City,267,Cancelled,5,13-07-2016 05:58,,,0,Early Morning,Wednesday
3943,2964,City,267,Cancelled,6,13-07-2016 06:48,,,0,Morning,Wednesday
3944,4236,City,267,Cancelled,5,14-07-2016 05:53,,,0,Early Morning,Thursday
3945,4447,City,267,Cancelled,8,14-07-2016 08:32,,,0,Morning,Thursday
3946,4579,Airport,267,Cancelled,10,14-07-2016 10:04,,,0,Morning,Thursday
3947,5720,City,267,Cancelled,7,15-07-2016 07:37,,,0,Morning,Friday
3948,5820,City,267,Cancelled,8,15-07-2016 08:50,,,0,Morning,Friday
3949,6487,Airport,267,Cancelled,20,15-07-2016 20:23,,,0,Night,Friday
3950,120,City,268,Cancelled,5,11-07-2016 05:04,,,0,Early Morning,Monday
3951,1560,City,268,Cancelled,6,12-07-2016 06:06,,,0,Morning,Tuesday
3952,4815,Airport,268,Cancelled,17,14-07-2016 17:18,,,0,Evening,Thursday
3953,166,City,269,Cancelled,5,11-07-2016 05:41,,,0,Early Morning,Monday
3954,1655,Airport,269,Cancelled,7,12-07-2016 07:27,,,0,Morning,Tuesday
3955,1670,City,269,Cancelled,7,12-07-2016 07:36,,,0,Morning,Tuesday
3956,3026,City,269,Cancelled,7,13-07-2016 07:29,,,0,Morning,Wednesday
3957,3388,City,269,Cancelled,14,13-07-2016 14:36,,,0,Afternoon,Wednesday
3958,5809,City,269,Cancelled,8,15-07-2016 08:48,,,0,Morning,Friday
3959,6080,Airport,269,Cancelled,14,15-07-2016 14:17,,,0,Afternoon,Friday
3960,1545,Airport,270,Cancelled,6,12-07-2016 06:01,,,0,Morning,Tuesday
3961,3032,City,270,Cancelled,7,13-07-2016 07:33,,,0,Morning,Wednesday
3962,3156,City,270,Cancelled,9,13-07-2016 09:00,,,0,Morning,Wednesday
3963,4741,City,270,Cancelled,14,14-07-2016 14:52,,,0,Afternoon,Thursday
3964,5582,City,270,Cancelled,5,15-07-2016 05:52,,,0,Early Morning,Friday
3965,5677,City,270,Cancelled,7,15-07-2016 07:06,,,0,Morning,Friday
3966,5989,Airport,270,Cancelled,11,15-07-2016 11:46,,,0,Morning,Friday
3967,417,City,271,Cancelled,8,11-07-2016 08:42,,,0,Morning,Monday
3968,1437,City,271,Cancelled,4,12-07-2016 04:42,,,0,Early Morning,Tuesday
3969,3063,City,271,Cancelled,7,13-07-2016 07:55,,,0,Morning,Wednesday
3970,3100,City,271,Cancelled,8,13-07-2016 08:18,,,0,Morning,Wednesday
3971,3148,City,271,Cancelled,9,13-07-2016 09:02,,,0,Morning,Wednesday
3972,305,City,272,Cancelled,7,11-07-2016 07:17,,,0,Morning,Monday
3973,1511,City,272,Cancelled,5,12-07-2016 05:40,,,0,Early Morning,Tuesday
3974,2830,City,272,Cancelled,5,13-07-2016 05:19,,,0,Early Morning,Wednesday
3975,2938,City,272,Cancelled,6,13-07-2016 06:33,,,0,Morning,Wednesday
3976,346,City,273,Cancelled,7,11-07-2016 07:54,,,0,Morning,Monday
3977,1684,City,274,Cancelled,7,12-07-2016 07:50,,,0,Morning,Tuesday
3978,3027,City,274,Cancelled,7,13-07-2016 07:26,,,0,Morning,Wednesday
3979,3017,Airport,274,Cancelled,7,13-07-2016 07:29,,,0,Morning,Wednesday
3980,4926,Airport,274,Cancelled,18,14-07-2016 18:20,,,0,Evening,Thursday
3981,2222,City,275,Cancelled,18,12-07-2016 18:03,,,0,Evening,Tuesday
3982,2237,City,275,Cancelled,18,12-07-2016 18:19,,,0,Evening,Tuesday
3983,4207,City,275,Cancelled,5,14-07-2016 05:30,,,0,Early Morning,Thursday
3984,4223,City,275,Cancelled,5,14-07-2016 05:46,,,0,Early Morning,Thursday
3985,4452,City,275,Cancelled,8,14-07-2016 08:34,,,0,Morning,Thursday
3986,5632,City,275,Cancelled,6,15-07-2016 06:35,,,0,Morning,Friday
3987,5879,City,275,Cancelled,9,15-07-2016 09:27,,,0,Morning,Friday
3988,395,City,276,Cancelled,8,11-07-2016 08:32,,,0,Morning,Monday
3989,495,City,276,Cancelled,9,11-07-2016 09:37,,,0,Morning,Monday
3990,1228,City,276,Cancelled,21,11-07-2016 21:37,,,0,Night,Monday
3991,1481,City,277,Cancelled,5,12-07-2016 05:24,,,0,Early Morning,Tuesday
3992,1616,City,277,Cancelled,6,12-07-2016 06:54,,,0,Morning,Tuesday
3993,1627,City,277,Cancelled,7,12-07-2016 07:02,,,0,Morning,Tuesday
3994,1726,City,277,Cancelled,8,12-07-2016 08:25,,,0,Morning,Tuesday
3995,2789,City,277,Cancelled,4,13-07-2016 04:50,,,0,Early Morning,Wednesday
3996,3552,Airport,277,Cancelled,18,13-07-2016 18:01,,,0,Evening,Wednesday
3997,4130,City,277,Cancelled,4,14-07-2016 04:41,,,0,Early Morning,Thursday
3998,294,City,278,Cancelled,7,11-07-2016 07:12,,,0,Morning,Monday
3999,315,City,278,Cancelled,7,11-07-2016 07:34,,,0,Morning,Monday
4000,1718,City,278,Cancelled,8,12-07-2016 08:14,,,0,Morning,Tuesday
4001,2122,City,278,Cancelled,16,12-07-2016 16:50,,,0,Afternoon,Tuesday
4002,2387,City,278,Cancelled,19,12-07-2016 19:46,,,0,Evening,Tuesday
4003,140,City,279,Cancelled,5,11-07-2016 05:17,,,0,Early Morning,Monday
4004,505,City,279,Cancelled,9,11-07-2016 09:44,,,0,Morning,Monday
4005,2950,City,279,Cancelled,6,13-07-2016 06:40,,,0,Morning,Wednesday
4006,5800,City,279,Cancelled,8,15-07-2016 08:44,,,0,Morning,Friday
4007,1877,City,280,Cancelled,10,12-07-2016 10:03,,,0,Morning,Tuesday
4008,3437,City,280,Cancelled,16,13-07-2016 16:10,,,0,Afternoon,Wednesday
4009,3820,Airport,280,Cancelled,21,13-07-2016 21:07,,,0,Night,Wednesday
4010,5076,City,280,Cancelled,19,14-07-2016 19:38,,,0,Evening,Thursday
4011,5660,City,280,Cancelled,7,15-07-2016 07:02,,,0,Morning,Friday
4012,6242,Airport,280,Cancelled,17,15-07-2016 17:55,,,0,Evening,Friday
4013,6321,Airport,280,Cancelled,18,15-07-2016 18:37,,,0,Evening,Friday
4014,3086,City,281,Cancelled,8,13-07-2016 08:12,,,0,Morning,Wednesday
4015,4538,City,281,Cancelled,9,14-07-2016 09:38,,,0,Morning,Thursday
4016,1233,Airport,282,Cancelled,21,11-07-2016 21:38,,,0,Night,Monday
4017,1883,City,282,Cancelled,10,12-07-2016 10:06,,,0,Morning,Tuesday
4018,3233,City,282,Cancelled,10,13-07-2016 10:01,,,0,Morning,Wednesday
4019,3237,City,282,Cancelled,10,13-07-2016 10:06,,,0,Morning,Wednesday
4020,3577,Airport,282,Cancelled,18,13-07-2016 18:24,,,0,Evening,Wednesday
4021,219,City,283,Cancelled,6,11-07-2016 06:15,,,0,Morning,Monday
4022,493,City,283,Cancelled,9,11-07-2016 09:30,,,0,Morning,Monday
4023,1575,City,283,Cancelled,6,12-07-2016 06:23,,,0,Morning,Tuesday
4024,5631,City,283,Cancelled,6,15-07-2016 06:36,,,0,Morning,Friday
4025,109,City,284,Cancelled,5,11-07-2016 05:01,,,0,Early Morning,Monday
4026,299,City,284,Cancelled,7,11-07-2016 07:13,,,0,Morning,Monday
4027,347,City,284,Cancelled,7,11-07-2016 07:51,,,0,Morning,Monday
4028,538,City,284,Cancelled,10,11-07-2016 10:00,,,0,Morning,Monday
4029,3250,City,284,Cancelled,10,13-07-2016 10:09,,,0,Morning,Wednesday
4030,3983,City,284,Cancelled,23,13-07-2016 23:19,,,0,Night,Wednesday
4031,2948,City,285,Cancelled,6,13-07-2016 06:39,,,0,Morning,Wednesday
4032,2982,City,285,Cancelled,7,13-07-2016 07:04,,,0,Morning,Wednesday
4033,3055,City,285,Cancelled,7,13-07-2016 07:48,,,0,Morning,Wednesday
4034,3759,City,285,Cancelled,20,13-07-2016 20:34,,,0,Night,Wednesday
4035,4389,City,285,Cancelled,7,14-07-2016 07:56,,,0,Morning,Thursday
4036,5949,City,285,Cancelled,10,15-07-2016 10:30,,,0,Morning,Friday
4037,441,City,286,Cancelled,9,11-07-2016 09:05,,,0,Morning,Monday
4038,1109,City,286,Cancelled,20,11-07-2016 20:23,,,0,Night,Monday
4039,1693,Airport,286,Cancelled,7,12-07-2016 07:50,,,0,Morning,Tuesday
4040,3198,City,286,Cancelled,9,13-07-2016 09:39,,,0,Morning,Wednesday
4041,4507,City,286,Cancelled,9,14-07-2016 09:09,,,0,Morning,Thursday
4042,6058,City,286,Cancelled,13,15-07-2016 13:47,,,0,Afternoon,Friday
4043,1630,City,287,Cancelled,7,12-07-2016 07:03,,,0,Morning,Tuesday
4044,3451,Airport,287,Cancelled,16,13-07-2016 16:53,,,0,Afternoon,Wednesday
4045,3839,Airport,287,Cancelled,21,13-07-2016 21:28,,,0,Night,Wednesday
4046,4258,City,287,Cancelled,6,14-07-2016 06:12,,,0,Morning,Thursday
4047,4677,Airport,287,Cancelled,12,14-07-2016 12:45,,,0,Afternoon,Thursday
4048,5603,City,287,Cancelled,6,15-07-2016 06:08,,,0,Morning,Friday
4049,186,City,288,Cancelled,5,11-07-2016 05:48,,,0,Early Morning,Monday
4050,2094,Airport,288,Cancelled,15,12-07-2016 15:51,,,0,Afternoon,Tuesday
4051,4354,City,288,Cancelled,7,14-07-2016 07:26,,,0,Morning,Thursday
4052,340,City,289,Cancelled,7,11-07-2016 07:51,,,0,Morning,Monday
4053,5499,City,289,Cancelled,5,15-07-2016 05:07,,,0,Early Morning,Friday
4054,151,City,290,Cancelled,5,11-07-2016 05:27,,,0,Early Morning,Monday
4055,316,City,290,Cancelled,7,11-07-2016 07:26,,,0,Morning,Monday
4056,561,City,290,Cancelled,10,11-07-2016 10:10,,,0,Morning,Monday
4057,1582,City,290,Cancelled,6,12-07-2016 06:23,,,0,Morning,Tuesday
4058,1871,City,290,Cancelled,10,12-07-2016 10:04,,,0,Morning,Tuesday
4059,4213,City,290,Cancelled,5,14-07-2016 05:39,,,0,Early Morning,Thursday
4060,5801,City,290,Cancelled,8,15-07-2016 08:40,,,0,Morning,Friday
4061,144,City,291,Cancelled,5,11-07-2016 05:24,,,0,Early Morning,Monday
4062,1383,City,291,Cancelled,1,12-07-2016 01:12,,,0,Late Night,Tuesday
4063,3216,City,291,Cancelled,9,13-07-2016 09:50,,,0,Morning,Wednesday
4064,184,City,292,Cancelled,5,11-07-2016 05:49,,,0,Early Morning,Monday
4065,4435,City,292,Cancelled,8,14-07-2016 08:25,,,0,Morning,Thursday
4066,5623,City,292,Cancelled,6,15-07-2016 06:27,,,0,Morning,Friday
4067,2837,City,293,Cancelled,5,13-07-2016 05:19,,,0,Early Morning,Wednesday
4068,5812,City,293,Cancelled,8,15-07-2016 08:44,,,0,Morning,Friday
4069,407,City,294,Cancelled,8,11-07-2016 08:33,,,0,Morning,Monday
4070,486,City,294,Cancelled,9,11-07-2016 09:29,,,0,Morning,Monday
4071,4489,City,294,Cancelled,8,14-07-2016 08:53,,,0,Morning,Thursday
4072,1251,City,295,Cancelled,21,11-07-2016 21:47,,,0,Night,Monday
4073,2875,City,295,Cancelled,5,13-07-2016 05:54,,,0,Early Morning,Wednesday
4074,3104,City,295,Cancelled,8,13-07-2016 08:25,,,0,Morning,Wednesday
4075,3909,City,295,Cancelled,22,13-07-2016 22:13,,,0,Night,Wednesday
4076,4338,City,295,Cancelled,7,14-07-2016 07:20,,,0,Morning,Thursday
4077,4479,City,295,Cancelled,8,14-07-2016 08:41,,,0,Morning,Thursday
4078,3187,City,296,Cancelled,9,13-07-2016 09:31,,,0,Morning,Wednesday
4079,4251,City,296,Cancelled,5,14-07-2016 05:55,,,0,Early Morning,Thursday
4080,5514,City,296,Cancelled,5,15-07-2016 05:08,,,0,Early Morning,Friday
4081,5690,City,296,Cancelled,7,15-07-2016 07:20,,,0,Morning,Friday
4082,295,Airport,297,Cancelled,7,11-07-2016 07:10,,,0,Morning,Monday
4083,1487,City,297,Cancelled,5,12-07-2016 05:23,,,0,Early Morning,Tuesday
4084,5515,City,297,Cancelled,5,15-07-2016 05:13,,,0,Early Morning,Friday
4085,5535,City,297,Cancelled,5,15-07-2016 05:19,,,0,Early Morning,Friday
4086,284,City,298,Cancelled,7,11-07-2016 07:05,,,0,Morning,Monday
4087,2966,City,298,Cancelled,6,13-07-2016 06:54,,,0,Morning,Wednesday
4088,3120,City,298,Cancelled,8,13-07-2016 08:32,,,0,Morning,Wednesday
4089,4552,City,298,Cancelled,9,14-07-2016 09:40,,,0,Morning,Thursday
4090,758,City,299,Cancelled,16,11-07-2016 16:06,,,0,Afternoon,Monday
4091,1641,City,299,Cancelled,7,12-07-2016 07:20,,,0,Morning,Tuesday
4092,4158,City,299,Cancelled,5,14-07-2016 05:03,,,0,Early Morning,Thursday
4093,4164,City,299,Cancelled,5,14-07-2016 05:06,,,0,Early Morning,Thursday
4094,4448,City,299,Cancelled,8,14-07-2016 08:30,,,0,Morning,Thursday
4095,4225,City,300,Cancelled,5,14-07-2016 05:46,,,0,Early Morning,Thursday
4096,1362,City,Unassigned,No Cars Available,0,11-07-2016 00:02,,,0,Late Night,Monday
4097,1364,City,Unassigned,No Cars Available,0,11-07-2016 00:06,,,0,Late Night,Monday
4098,1366,City,Unassigned,No Cars Available,0,11-07-2016 00:09,,,0,Late Night,Monday
4099,2,Airport,Unassigned,No Cars Available,0,11-07-2016 00:23,,,0,Late Night,Monday
4100,7,Airport,Unassigned,No Cars Available,0,11-07-2016 00:30,,,0,Late Night,Monday
4101,6,City,Unassigned,No Cars Available,0,11-07-2016 00:36,,,0,Late Night,Monday
4102,4,City,Unassigned,No Cars Available,0,11-07-2016 00:37,,,0,Late Night,Monday
4103,8,City,Unassigned,No Cars Available,0,11-07-2016 00:40,,,0,Late Night,Monday
4104,12,City,Unassigned,No Cars Available,1,11-07-2016 01:08,,,0,Late Night,Monday
4105,16,Airport,Unassigned,No Cars Available,1,11-07-2016 01:09,,,0,Late Night,Monday
4106,14,Airport,Unassigned,No Cars Available,1,11-07-2016 01:10,,,0,Late Night,Monday
4107,19,City,Unassigned,No Cars Available,1,11-07-2016 01:14,,,0,Late Night,Monday
4108,15,City,Unassigned,No Cars Available,1,11-07-2016 01:15,,,0,Late Night,Monday
4109,17,Airport,Unassigned,No Cars Available,1,11-07-2016 01:16,,,0,Late Night,Monday
4110,20,Airport,Unassigned,No Cars Available,1,11-07-2016 01:23,,,0,Late Night,Monday
4111,23,City,Unassigned,No Cars Available,1,11-07-2016 01:38,,,0,Late Night,Monday
4112,22,Airport,Unassigned,No Cars Available,1,11-07-2016 01:40,,,0,Late Night,Monday
4113,25,Airport,Unassigned,No Cars Available,1,11-07-2016 01:45,,,0,Late Night,Monday
4114,24,Airport,Unassigned,No Cars Available,1,11-07-2016 01:48,,,0,Late Night,Monday
4115,27,Airport,Unassigned,No Cars Available,1,11-07-2016 01:49,,,0,Late Night,Monday
4116,26,Airport,Unassigned,No Cars Available,1,11-07-2016 01:49,,,0,Late Night,Monday
4117,29,City,Unassigned,No Cars Available,1,11-07-2016 01:55,,,0,Late Night,Monday
4118,28,City,Unassigned,No Cars Available,2,11-07-2016 02:02,,,0,Late Night,Monday
4119,31,City,Unassigned,No Cars Available,2,11-07-2016 02:10,,,0,Late Night,Monday
4120,32,Airport,Unassigned,No Cars Available,2,11-07-2016 02:15,,,0,Late Night,Monday
4121,36,City,Unassigned,No Cars Available,2,11-07-2016 02:33,,,0,Late Night,Monday
4122,37,Airport,Unassigned,No Cars Available,2,11-07-2016 02:34,,,0,Late Night,Monday
4123,38,City,Unassigned,No Cars Available,2,11-07-2016 02:39,,,0,Late Night,Monday
4124,40,Airport,Unassigned,No Cars Available,2,11-07-2016 02:42,,,0,Late Night,Monday
4125,39,Airport,Unassigned,No Cars Available,2,11-07-2016 02:48,,,0,Late Night,Monday
4126,42,Airport,Unassigned,No Cars Available,2,11-07-2016 02:55,,,0,Late Night,Monday
4127,43,City,Unassigned,No Cars Available,3,11-07-2016 03:06,,,0,Late Night,Monday
4128,44,Airport,Unassigned,No Cars Available,3,11-07-2016 03:07,,,0,Late Night,Monday
4129,46,Airport,Unassigned,No Cars Available,3,11-07-2016 03:16,,,0,Late Night,Monday
4130,49,Airport,Unassigned,No Cars Available,3,11-07-2016 03:29,,,0,Late Night,Monday
4131,52,City,Unassigned,No Cars Available,3,11-07-2016 03:30,,,0,Late Night,Monday
4132,54,City,Unassigned,No Cars Available,3,11-07-2016 03:34,,,0,Late Night,Monday
4133,55,Airport,Unassigned,No Cars Available,3,11-07-2016 03:41,,,0,Late Night,Monday
4134,57,City,Unassigned,No Cars Available,3,11-07-2016 03:52,,,0,Late Night,Monday
4135,59,City,Unassigned,No Cars Available,3,11-07-2016 03:58,,,0,Late Night,Monday
4136,56,City,Unassigned,No Cars Available,3,11-07-2016 03:58,,,0,Late Night,Monday
4137,58,Airport,Unassigned,No Cars Available,4,11-07-2016 04:03,,,0,Early Morning,Monday
4138,61,Airport,Unassigned,No Cars Available,4,11-07-2016 04:05,,,0,Early Morning,Monday
4139,62,Airport,Unassigned,No Cars Available,4,11-07-2016 04:10,,,0,Early Morning,Monday
4140,63,Airport,Unassigned,No Cars Available,4,11-07-2016 04:17,,,0,Early Morning,Monday
4141,65,Airport,Unassigned,No Cars Available,4,11-07-2016 04:23,,,0,Early Morning,Monday
4142,67,Airport,Unassigned,No Cars Available,4,11-07-2016 04:24,,,0,Early Morning,Monday
4143,69,Airport,Unassigned,No Cars Available,4,11-07-2016 04:27,,,0,Early Morning,Monday
4144,68,Airport,Unassigned,No Cars Available,4,11-07-2016 04:27,,,0,Early Morning,Monday
4145,72,City,Unassigned,No Cars Available,4,11-07-2016 04:36,,,0,Early Morning,Monday
4146,73,Airport,Unassigned,No Cars Available,4,11-07-2016 04:36,,,0,Early Morning,Monday
4147,71,City,Unassigned,No Cars Available,4,11-07-2016 04:37,,,0,Early Morning,Monday
4148,75,Airport,Unassigned,No Cars Available,4,11-07-2016 04:40,,,0,Early Morning,Monday
4149,79,City,Unassigned,No Cars Available,4,11-07-2016 04:43,,,0,Early Morning,Monday
4150,83,City,Unassigned,No Cars Available,4,11-07-2016 04:44,,,0,Early Morning,Monday
4151,78,City,Unassigned,No Cars Available,4,11-07-2016 04:45,,,0,Early Morning,Monday
4152,104,City,Unassigned,No Cars Available,5,11-07-2016 05:00,,,0,Early Morning,Monday
4153,103,City,Unassigned,No Cars Available,5,11-07-2016 05:02,,,0,Early Morning,Monday
4154,131,City,Unassigned,No Cars Available,5,11-07-2016 05:10,,,0,Early Morning,Monday
4155,124,City,Unassigned,No Cars Available,5,11-07-2016 05:12,,,0,Early Morning,Monday
4156,117,City,Unassigned,No Cars Available,5,11-07-2016 05:13,,,0,Early Morning,Monday
4157,137,City,Unassigned,No Cars Available,5,11-07-2016 05:17,,,0,Early Morning,Monday
4158,136,City,Unassigned,No Cars Available,5,11-07-2016 05:19,,,0,Early Morning,Monday
4159,135,City,Unassigned,No Cars Available,5,11-07-2016 05:20,,,0,Early Morning,Monday
4160,138,City,Unassigned,No Cars Available,5,11-07-2016 05:20,,,0,Early Morning,Monday
4161,154,City,Unassigned,No Cars Available,5,11-07-2016 05:31,,,0,Early Morning,Monday
4162,153,City,Unassigned,No Cars Available,5,11-07-2016 05:33,,,0,Early Morning,Monday
4163,171,City,Unassigned,No Cars Available,5,11-07-2016 05:39,,,0,Early Morning,Monday
4164,167,City,Unassigned,No Cars Available,5,11-07-2016 05:40,,,0,Early Morning,Monday
4165,159,City,Unassigned,No Cars Available,5,11-07-2016 05:43,,,0,Early Morning,Monday
4166,178,City,Unassigned,No Cars Available,5,11-07-2016 05:47,,,0,Early Morning,Monday
4167,179,City,Unassigned,No Cars Available,5,11-07-2016 05:49,,,0,Early Morning,Monday
4168,190,City,Unassigned,No Cars Available,5,11-07-2016 05:53,,,0,Early Morning,Monday
4169,189,City,Unassigned,No Cars Available,5,11-07-2016 05:58,,,0,Early Morning,Monday
4170,208,Airport,Unassigned,No Cars Available,6,11-07-2016 06:05,,,0,Morning,Monday
4171,194,City,Unassigned,No Cars Available,6,11-07-2016 06:05,,,0,Morning,Monday
4172,207,City,Unassigned,No Cars Available,6,11-07-2016 06:06,,,0,Morning,Monday
4173,199,City,Unassigned,No Cars Available,6,11-07-2016 06:07,,,0,Morning,Monday
4174,203,City,Unassigned,No Cars Available,6,11-07-2016 06:07,,,0,Morning,Monday
4175,221,City,Unassigned,No Cars Available,6,11-07-2016 06:16,,,0,Morning,Monday
4176,226,City,Unassigned,No Cars Available,6,11-07-2016 06:21,,,0,Morning,Monday
4177,228,City,Unassigned,No Cars Available,6,11-07-2016 06:24,,,0,Morning,Monday
4178,231,City,Unassigned,No Cars Available,6,11-07-2016 06:26,,,0,Morning,Monday
4179,230,City,Unassigned,No Cars Available,6,11-07-2016 06:27,,,0,Morning,Monday
4180,254,City,Unassigned,No Cars Available,6,11-07-2016 06:40,,,0,Morning,Monday
4181,263,City,Unassigned,No Cars Available,6,11-07-2016 06:44,,,0,Morning,Monday
4182,255,City,Unassigned,No Cars Available,6,11-07-2016 06:44,,,0,Morning,Monday
4183,259,City,Unassigned,No Cars Available,6,11-07-2016 06:46,,,0,Morning,Monday
4184,266,City,Unassigned,No Cars Available,6,11-07-2016 06:47,,,0,Morning,Monday
4185,274,City,Unassigned,No Cars Available,6,11-07-2016 06:50,,,0,Morning,Monday
4186,272,City,Unassigned,No Cars Available,6,11-07-2016 06:50,,,0,Morning,Monday
4187,287,City,Unassigned,No Cars Available,7,11-07-2016 07:05,,,0,Morning,Monday
4188,288,City,Unassigned,No Cars Available,7,11-07-2016 07:05,,,0,Morning,Monday
4189,300,City,Unassigned,No Cars Available,7,11-07-2016 07:13,,,0,Morning,Monday
4190,331,City,Unassigned,No Cars Available,7,11-07-2016 07:47,,,0,Morning,Monday
4191,337,City,Unassigned,No Cars Available,7,11-07-2016 07:50,,,0,Morning,Monday
4192,342,City,Unassigned,No Cars Available,7,11-07-2016 07:51,,,0,Morning,Monday
4193,349,City,Unassigned,No Cars Available,7,11-07-2016 07:51,,,0,Morning,Monday
